OBJECTID,EY_PLA_ID,EMISSIONSYEAR,EM_LIM_CPL_ID,CPL_SHORT_NAME,CPL_POT_ID,CPL_PERMIT_FEE_IND,CPL_ON_EMIS_STATEMENT,CPL_SORT_ORDER,EMISSION_VALUE,TOT_WO_INSIG_VALUE
389,36043,2019,4,PB,CAP,Y,Y,1,4.3091e-05,4.3091e-05
390,36043,2019,5,PM 10,CAP,Y,Y,1,15.20192276,15.20192276
391,36043,2019,51,14CBZ,HAPV,N,N,3,0.362547678,0.362547678
392,36043,2019,6,PM 2.5,CAP,N,Y,1,10.9291423,10.9291423
393,36043,2019,74,EBENZ,HAPV,N,N,3,0.1979712,0.1979712
394,36043,2019,84,FORM,HAPV,N,N,3,0.272162273,0.272162273
395,36043,2019,92,NHEXA,HAPV,N,N,3,0.078546,0.078546
396,43900,2019,175,PM,N,N,N,4,0,0
397,43900,2019,5,PM 10,CAP,Y,Y,1,0,0
398,43900,2019,6,PM 2.5,CAP,N,Y,1,0,0
399,42455,2019,1,NOX,CAP,Y,Y,1,6.3640385,6.3640385
400,42455,2019,175,PM,N,N,N,4,0.51041,0.51041
401,42455,2019,176,VOC,CAP,Y,Y,1,1.645168,1.645168
402,42455,2019,3,CO,CAP,N,Y,1,13.8868035,13.8868035
403,42455,2019,5,PM 10,CAP,Y,Y,1,0.51041,0.51041
404,42455,2019,6,PM 2.5,CAP,N,Y,1,0.03152,0.03152
405,42275,2019,175,PM,N,N,N,4,0,0
406,42275,2019,5,PM 10,CAP,Y,Y,1,0,0
407,42275,2019,6,PM 2.5,CAP,N,Y,1,0,0
408,42190,2019,175,PM,N,N,N,4,0,0
409,42190,2019,5,PM 10,CAP,Y,Y,1,0,0
410,42190,2019,6,PM 2.5,CAP,N,Y,1,0,0
411,41625,2019,1,NOX,CAP,Y,Y,1,0,0
412,41625,2019,175,PM,N,N,N,4,3.9217122945,3.9217122945
413,41625,2019,176,VOC,CAP,Y,Y,1,0,0
414,41625,2019,2,SO2,CAP,Y,Y,1,0,0
415,41625,2019,3,CO,CAP,N,Y,1,0,0
416,41625,2019,5,PM 10,CAP,Y,Y,1,1.820475657,1.820475657
417,41625,2019,6,PM 2.5,CAP,N,Y,1,0.0328051224,0.0328051224
418,39875,2019,1,NOX,CAP,Y,Y,1,0.05679,0.05679
419,39875,2019,175,PM,N,N,N,4,0.0028555305,0.0028555305
420,39875,2019,176,VOC,CAP,Y,Y,1,0.00963,0.00963
421,39875,2019,3,CO,CAP,N,Y,1,0.02574,0.02574
422,39875,2019,5,PM 10,CAP,Y,Y,1,0.000990564,0.000990564
423,39875,2019,6,PM 2.5,CAP,N,Y,1,0.000990564,0.000990564
424,43302,2019,175,PM,N,N,N,4,0.0700788,0.0700788
425,43302,2019,5,PM 10,CAP,Y,Y,1,0.02357196,0.02357196
426,43302,2019,6,PM 2.5,CAP,N,Y,1,0.0015927,0.0015927
427,32098,2019,1,NOX,CAP,Y,Y,1,1.305,1.305
428,32098,2019,115,PAH1,HAPV,N,N,3,0.0201,0.0201
429,32098,2019,126,PHNL,HAPV,N,N,3,0.568497,0.568497
430,32098,2019,14,BZ,HAPV,N,N,3,0.0007242,0.0007242
431,32098,2019,148,TOLU,HAPV,N,N,3,0.17737885,0.17737885
432,32098,2019,165,XYLS,HAPV,N,N,3,0.0185119337,0.0185119337
433,32098,2019,173,ACREN,HAPV,N,N,3,0.0001429933,0.0001429933
434,32098,2019,175,PM,N,N,N,4,3.1000299974,3.1000299974
435,32098,2019,176,VOC,CAP,Y,Y,1,4.5315223,4.5315223
436,32098,2019,18,BIPH,HAPV,N,N,3,0.0201,0.0201
437,32098,2019,2,SO2,CAP,Y,Y,1,0.00783,0.00783
438,32098,2019,3,CO,CAP,N,Y,1,1.4171413,1.4171413
439,32098,2019,4,PB,CAP,Y,Y,1,6.7005e-05,6.7005e-05
440,32098,2019,44,ISPBZ,HAPV,N,N,3,0,0
441,32098,2019,5,PM 10,CAP,Y,Y,1,3.0609949974,3.0609949974
442,32098,2019,6,PM 2.5,CAP,N,Y,1,3.0114049974,3.0114049974
443,32098,2019,71,ECLHY,HAPV,N,N,3,0.09,0.09
444,32098,2019,74,EBENZ,HAPV,N,N,3,0.0130175,0.0130175
445,32098,2019,84,FORM,HAPV,N,N,3,0.01092335,0.01092335
446,32098,2019,99,MTHOL,HAPV,N,N,3,0.0883575,0.0883575
447,40460,2019,1,NOX,CAP,Y,Y,1,0,0
448,40460,2019,175,PM,N,N,N,4,0.0001527175,0.0001527175
449,40460,2019,176,VOC,CAP,Y,Y,1,0,0
450,40460,2019,2,SO2,CAP,Y,Y,1,0,0
451,40460,2019,3,CO,CAP,N,Y,1,0,0
452,40460,2019,5,PM 10,CAP,Y,Y,1,0.00014859,0.00014859
453,40460,2019,6,PM 2.5,CAP,N,Y,1,8.6678e-06,8.6678e-06
454,30489,2019,1,NOX,CAP,Y,Y,1,0.2535458,0.2535458
455,30489,2019,175,PM,N,N,N,4,0.019174551,0.019174551
456,30489,2019,2,SO2,CAP,Y,Y,1,0.01665415,0.01665415
457,30489,2019,3,CO,CAP,N,Y,1,0.0546189,0.0546189
458,30489,2019,5,PM 10,CAP,Y,Y,1,0.019138178,0.019138178
459,30489,2019,6,PM 2.5,CAP,N,Y,1,7.63833e-05,7.63833e-05
460,30454,2019,175,PM,N,N,N,4,0.8237481993,0.8237481993
461,30454,2019,5,PM 10,CAP,Y,Y,1,0.4602114114,0.4602114114
462,30454,2019,6,PM 2.5,CAP,N,Y,1,0.0817148119,0.0817148119
463,30463,2019,175,PM,N,N,N,4,0.691806534,0.691806534
464,30463,2019,5,PM 10,CAP,Y,Y,1,0.349302918,0.349302918
465,30463,2019,6,PM 2.5,CAP,N,Y,1,0.0512405078,0.0512405078
466,30443,2019,175,PM,N,N,N,4,0,0
467,30443,2019,5,PM 10,CAP,Y,Y,1,0,0
468,30443,2019,6,PM 2.5,CAP,N,Y,1,0,0
469,35702,2019,1,NOX,CAP,Y,Y,1,0.2698,0.2698
470,35702,2019,175,PM,N,N,N,4,0.02684,0.02684
471,35702,2019,176,VOC,CAP,Y,Y,1,23.4315628,23.4315628
472,35702,2019,177,NH3,N,N,Y,2,0.010736,0.010736
473,35702,2019,2,SO2,CAP,Y,Y,1,0.00308346,0.00308346
474,35702,2019,200,THAP,AD,N,N,5,0.09,0.09
475,35702,2019,3,CO,CAP,N,Y,1,0.06785,0.06785
476,35702,2019,4,PB,CAP,Y,Y,1,1.6775e-05,1.6775e-05
477,35702,2019,5,PM 10,CAP,Y,Y,1,0.0319396,0.0319396
478,35702,2019,6,PM 2.5,CAP,N,Y,1,0.0285846,0.0285846
479,30846,2019,1,NOX,CAP,Y,Y,1,3.17228,3.17228
480,30846,2019,175,PM,N,N,N,4,0.1703285,0.1703285
481,30846,2019,176,VOC,CAP,Y,Y,1,0.15353,0.15353
482,30846,2019,177,NH3,N,N,Y,2,0.056176,0.056176
483,30846,2019,2,SO2,CAP,Y,Y,1,0.272493,0.272493
484,30846,2019,3,CO,CAP,N,Y,1,2.241375,2.241375
485,30846,2019,4,PB,CAP,Y,Y,1,8.7775e-06,8.7775e-06
486,30846,2019,5,PM 10,CAP,Y,Y,1,0.20816,0.20816
487,30846,2019,6,PM 2.5,CAP,N,Y,1,0.1074215,0.1074215
488,32056,2019,1,NOX,CAP,Y,Y,1,8.4459615,8.4459615
489,32056,2019,175,PM,N,N,N,4,0.642292,0.642292
490,32056,2019,176,VOC,CAP,Y,Y,1,0.46019325,0.46019325
491,32056,2019,177,NH3,N,N,Y,2,0.270272,0.270272
492,32056,2019,2,SO2,CAP,Y,Y,1,0.078457325,0.078457325
493,32056,2019,213,CO2E,N,,N,4,0.145475,0.145475
494,32056,2019,3,CO,CAP,N,Y,1,7.03212502,7.03212502
495,32056,2019,4,PB,CAP,Y,Y,1,4.17706e-05,4.17706e-05
496,32056,2019,5,PM 10,CAP,Y,Y,1,0.6437583,0.6437583
497,32056,2019,6,PM 2.5,CAP,N,Y,1,0.6692734,0.6692734
498,41148,2019,1,NOX,CAP,Y,Y,1,13.847295,13.847295
499,41148,2019,175,PM,N,N,N,4,0.273364,0.273364
500,41148,2019,176,VOC,CAP,Y,Y,1,0.553995,0.553995
501,41148,2019,2,SO2,CAP,Y,Y,1,0.0273136875,0.0273136875
502,41148,2019,3,CO,CAP,N,Y,1,3.72474,3.72474
503,41148,2019,5,PM 10,CAP,Y,Y,1,0.322912,0.322912
504,41148,2019,6,PM 2.5,CAP,N,Y,1,0.322912,0.322912
505,32082,2019,1,NOX,CAP,Y,Y,1,0,0
506,32082,2019,14,BZ,HAPV,N,N,3,0.12,0.12
507,32082,2019,148,TOLU,HAPV,N,N,3,0.15,0.15
508,32082,2019,160,224TM,HAPV,N,N,3,0.13,0.13
509,32082,2019,165,XYLS,HAPV,N,N,3,0.12,0.12
510,32082,2019,176,VOC,CAP,Y,Y,1,22.18,22.18
511,32082,2019,3,CO,CAP,N,Y,1,0,0
512,32082,2019,44,ISPBZ,HAPV,N,N,3,0.002,0.002
513,32082,2019,74,EBENZ,HAPV,N,N,3,0.01,0.01
514,32082,2019,92,NHEXA,HAPV,N,N,3,0.11,0.11
515,43927,2019,175,PM,N,N,N,4,0,0
516,43927,2019,5,PM 10,CAP,Y,Y,1,0,0
517,43927,2019,6,PM 2.5,CAP,N,Y,1,0,0
518,43914,2019,1,NOX,CAP,Y,Y,1,0.119895,0.119895
519,43914,2019,175,PM,N,N,N,4,1.32549595,1.32549595
520,43914,2019,176,VOC,CAP,Y,Y,1,0.001705,0.001705
521,43914,2019,2,SO2,CAP,Y,Y,1,0.00013,0.00013
522,43914,2019,3,CO,CAP,N,Y,1,0.00837,0.00837
523,43914,2019,5,PM 10,CAP,Y,Y,1,0.5320641,0.5320641
524,43914,2019,6,PM 2.5,CAP,N,Y,1,0.070268635,0.070268635
525,43897,2019,5,PM 10,CAP,Y,Y,1,0.0012956,0.0012956
526,43897,2019,6,PM 2.5,CAP,N,Y,1,0.000574,0.000574
527,30420,2019,175,PM,N,N,N,4,2.613780303,2.613780303
528,30420,2019,5,PM 10,CAP,Y,Y,1,1.076423008,1.076423008
529,30420,2019,6,PM 2.5,CAP,N,Y,1,0.4094451669,0.4094451669
530,30398,2019,175,PM,N,N,N,4,3.534047966,3.534047966
531,30398,2019,5,PM 10,CAP,Y,Y,1,1.614063298,1.614063298
532,30398,2019,6,PM 2.5,CAP,N,Y,1,0.2768103248,0.2768103248
533,43859,2019,175,PM,N,N,N,4,0.0025937708,0.0025937708
534,43859,2019,176,VOC,CAP,Y,Y,1,0.10760535,0.10760535
535,43859,2019,5,PM 10,CAP,Y,Y,1,0.0013228499,0.0013228499
536,43859,2019,6,PM 2.5,CAP,N,Y,1,0.0003891995,0.0003891995
537,30258,2019,175,PM,N,N,N,4,1.0661574995,1.0661574995
538,30258,2019,5,PM 10,CAP,Y,Y,1,0.408490596,0.408490596
539,30258,2019,6,PM 2.5,CAP,N,Y,1,0.0518893094,0.0518893094
540,35395,2019,1,NOX,CAP,Y,Y,1,3.33333,3.33333
541,35395,2019,110,MTBE,HAPV,N,N,3,0,0
542,35395,2019,112,MC,HAP,Y,N,2,1.0505925,1.0505925
543,35395,2019,148,TOLU,HAPV,N,N,3,0,0
544,35395,2019,158,3ETMN,HAPV,N,N,3,0,0
545,35395,2019,170,ACENT,HAPV,N,N,3,0,0
546,35395,2019,175,PM,N,N,N,4,0.0622135,0.0622135
547,35395,2019,176,VOC,CAP,Y,Y,1,0.711014492,0.711014492
548,35395,2019,177,NH3,N,N,Y,2,0.078096,0.078096
549,35395,2019,2,SO2,CAP,Y,Y,1,0.1222435,0.1222435
550,35395,2019,200,THAP,AD,N,N,5,1.4,1.4
551,35395,2019,3,CO,CAP,N,Y,1,2.173185,2.173185
552,35395,2019,37,CLFM,HAPV,N,N,3,0,0
553,35395,2019,4,PB,CAP,Y,Y,1,1.22025e-05,1.22025e-05
554,35395,2019,5,PM 10,CAP,Y,Y,1,0.201322,0.201322
555,35395,2019,6,PM 2.5,CAP,N,Y,1,0.201322,0.201322
556,35395,2019,63,DMTMD,HAPV,N,N,3,0.02405,0.02405
557,35395,2019,92,NHEXA,HAPV,N,N,3,0.034758,0.034758
558,35395,2019,99,MTHOL,HAPV,N,N,3,0.21045,0.21045
559,30338,2019,175,PM,N,N,N,4,0.4437242655,0.4437242655
560,30338,2019,5,PM 10,CAP,Y,Y,1,0.188095224,0.188095224
561,30338,2019,6,PM 2.5,CAP,N,Y,1,0.0248238412,0.0248238412
562,30386,2019,175,PM,N,N,N,4,3.4561099165,3.4561099165
563,30386,2019,5,PM 10,CAP,Y,Y,1,1.381086502,1.381086502
564,30386,2019,6,PM 2.5,CAP,N,Y,1,0.1348149995,0.1348149995
565,30403,2019,175,PM,N,N,N,4,0.10189575,0.10189575
566,30403,2019,5,PM 10,CAP,Y,Y,1,0.0481689,0.0481689
567,30403,2019,6,PM 2.5,CAP,N,Y,1,0.007225335,0.007225335
568,33415,2019,1,NOX,CAP,Y,Y,1,0.2416,0.2416
569,33415,2019,115,PAH1,HAPV,N,N,3,0.16315,0.16315
570,33415,2019,165,XYLS,HAPV,N,N,3,0.916526,0.916526
571,33415,2019,175,PM,N,N,N,4,0.0361875,0.0361875
572,33415,2019,176,VOC,CAP,Y,Y,1,1.31284,1.31284
573,33415,2019,194,NIC,HAP,N,N,2,0.0009517,0.0009517
574,33415,2019,2,SO2,CAP,Y,Y,1,0.01588,0.01588
575,33415,2019,3,CO,CAP,N,Y,1,0.052,0.052
576,33415,2019,5,PM 10,CAP,Y,Y,1,0.0361875,0.0361875
577,33415,2019,6,PM 2.5,CAP,N,Y,1,0.0361875,0.0361875
578,33415,2019,74,EBENZ,HAPV,N,N,3,0.16315,0.16315
579,35316,2019,175,PM,N,N,N,4,2.074133096,2.074133096
580,35316,2019,5,PM 10,CAP,Y,Y,1,0.894477938,0.894477938
581,35316,2019,6,PM 2.5,CAP,N,Y,1,0.1246722318,0.1246722318
582,35293,2019,175,PM,N,N,N,4,13.5210130675,13.5210130675
583,35293,2019,5,PM 10,CAP,Y,Y,1,1.145635093,1.145635093
584,35293,2019,6,PM 2.5,CAP,N,Y,1,0.1587995683,0.1587995683
585,43864,2019,1,NOX,CAP,Y,Y,1,2.440305,2.440305
586,43864,2019,176,VOC,CAP,Y,Y,1,0.1136835,0.1136835
587,43864,2019,3,CO,CAP,N,Y,1,0.4031055,0.4031055
588,43864,2019,5,PM 10,CAP,Y,Y,1,0.0428715,0.0428715
589,43864,2019,6,PM 2.5,CAP,N,Y,1,0.0428715,0.0428715
590,41645,2019,1,NOX,CAP,Y,Y,1,0.2527,0.2527
591,41645,2019,175,PM,N,N,N,4,0.597035,0.597035
592,41645,2019,176,VOC,CAP,Y,Y,1,0.1197,0.1197
593,41645,2019,2,SO2,CAP,Y,Y,1,0.00399,0.00399
594,41645,2019,3,CO,CAP,N,Y,1,2.41395,2.41395
595,41645,2019,5,PM 10,CAP,Y,Y,1,0.26831,0.26831
596,41645,2019,6,PM 2.5,CAP,N,Y,1,0.04916,0.04916
597,43918,2019,176,VOC,CAP,Y,Y,1,0,0
598,35158,2019,1,NOX,CAP,Y,Y,1,1.17408,1.17408
599,35158,2019,175,PM,N,N,N,4,0.0659340676,0.0659340676
600,35158,2019,176,VOC,CAP,Y,Y,1,0.181959,0.181959
601,35158,2019,2,SO2,CAP,Y,Y,1,0.019382175,0.019382175
602,35158,2019,3,CO,CAP,N,Y,1,2.74221,2.74221
603,35158,2019,4,PB,CAP,Y,Y,1,1.6095e-05,1.6095e-05
604,35158,2019,5,PM 10,CAP,Y,Y,1,0.2539170676,0.2539170676
605,35158,2019,6,PM 2.5,CAP,N,Y,1,0.2539170676,0.2539170676
606,35792,2019,1,NOX,CAP,Y,Y,1,0.16575,0.16575
607,35792,2019,126,PHNL,HAPV,N,N,3,1.2269191575,1.2269191575
608,35792,2019,175,PM,N,N,N,4,0.05481,0.05481
609,35792,2019,176,VOC,CAP,Y,Y,1,9.46447116,9.46447116
610,35792,2019,2,SO2,CAP,Y,Y,1,0.00014877,0.00014877
611,35792,2019,3,CO,CAP,N,Y,1,0.58725,0.58725
612,35792,2019,5,PM 10,CAP,Y,Y,1,0.05481,0.05481
613,35792,2019,84,FORM,HAPV,N,N,3,0.0017548718,0.0017548718
614,31169,2019,1,NOX,CAP,Y,Y,1,5.864553,5.864553
615,31169,2019,148,TOLU,HAPV,N,N,3,0.03973925,0.03973925
616,31169,2019,165,XYLS,HAPV,N,N,3,0.064802,0.064802
617,31169,2019,175,PM,N,N,N,4,0.4212560625,0.4212560625
618,31169,2019,176,VOC,CAP,Y,Y,1,0.9064886,0.9064886
619,31169,2019,177,NH3,N,N,Y,2,0.078048,0.078048
620,31169,2019,187,COC,HAP,N,N,2,0.0001065,0.0001065
621,31169,2019,191,GLYET,HAPV,N,N,3,0.150710325,0.150710325
622,31169,2019,2,SO2,CAP,Y,Y,1,1.1007755,1.1007755
623,31169,2019,3,CO,CAP,N,Y,1,2.254997,2.254997
624,31169,2019,5,PM 10,CAP,Y,Y,1,0.4154880625,0.4154880625
625,31169,2019,74,EBENZ,HAPV,N,N,3,0.08327375,0.08327375
626,34015,2019,1,NOX,CAP,Y,Y,1,14.94383,14.94383
627,34015,2019,126,PHNL,HAPV,N,N,3,0.013,0.013
628,34015,2019,130,P-PT,HAP,Y,N,2,0.087612,0.087612
629,34015,2019,135,PRPYD,HAPV,N,N,3,0.832,0.832
630,34015,2019,148,TOLU,HAPV,N,N,3,0.126,0.126
631,34015,2019,175,PM,N,N,N,4,2.115131,2.115131
632,34015,2019,176,VOC,CAP,Y,Y,1,31.258635,31.258635
633,34015,2019,177,NH3,N,N,Y,2,91.26,91.26
634,34015,2019,181,ACETA,HAPV,N,N,3,4.502,4.502
635,34015,2019,192,HGC,HAP,N,N,2,0,0
636,34015,2019,2,SO2,CAP,Y,Y,1,0.192023,0.192023
637,34015,2019,202,TRS,N,Y,Y,4,9.26846,9.26846
638,34015,2019,3,CO,CAP,N,Y,1,64.48337,64.48337
639,34015,2019,37,CLFM,HAPV,N,N,3,0.108,0.108
640,34015,2019,4,PB,CAP,Y,Y,1,0.00255535,0.00255535
641,34015,2019,5,PM 10,CAP,Y,Y,1,3.040708,3.040708
642,34015,2019,6,PM 2.5,CAP,N,Y,1,0.777398,0.777398
643,34015,2019,94,HCL,HAP,Y,N,2,0.0036505,0.0036505
644,34015,2019,99,MTHOL,HAPV,N,N,3,7.418,7.418
645,43393,2019,1,NOX,CAP,Y,Y,1,3.9202655,3.9202655
646,43393,2019,175,PM,N,N,N,4,0.030276,0.030276
647,43393,2019,176,VOC,CAP,Y,Y,1,0.085556,0.085556
648,43393,2019,2,SO2,CAP,Y,Y,1,0.003662,0.003662
649,43393,2019,3,CO,CAP,N,Y,1,0.311108,0.311108
650,43393,2019,5,PM 10,CAP,Y,Y,1,0.1331345,0.1331345
651,43393,2019,6,PM 2.5,CAP,N,Y,1,0.1331345,0.1331345
652,35706,2019,175,PM,N,N,N,4,3.60321187,3.60321187
653,35706,2019,176,VOC,CAP,Y,Y,1,2.25e-05,2.25e-05
654,35706,2019,5,PM 10,CAP,Y,Y,1,1.960566172,1.960566172
655,35706,2019,6,PM 2.5,CAP,N,Y,1,1.960566172,1.960566172
656,43818,2019,175,PM,N,N,N,4,0.1823,0.1823
657,43818,2019,176,VOC,CAP,Y,Y,1,0,0
658,43818,2019,5,PM 10,CAP,Y,Y,1,0.0037,0.0037
659,43818,2019,6,PM 2.5,CAP,N,Y,1,0.0021,0.0021
660,43931,2019,1,NOX,CAP,Y,Y,1,0,0
661,43931,2019,176,VOC,CAP,Y,Y,1,0,0
662,43931,2019,3,CO,CAP,N,Y,1,0,0
663,43931,2019,5,PM 10,CAP,Y,Y,1,0,0
664,43931,2019,6,PM 2.5,CAP,N,Y,1,0,0
665,35389,2019,1,NOX,CAP,Y,Y,1,2.1009,2.1009
666,35389,2019,175,PM,N,N,N,4,7.3869636,7.3869636
667,35389,2019,176,VOC,CAP,Y,Y,1,0.0934995,0.0934995
668,35389,2019,2,SO2,CAP,Y,Y,1,0.0115254,0.0115254
669,35389,2019,3,CO,CAP,N,Y,1,1.235556,1.235556
670,35389,2019,4,PB,CAP,Y,Y,1,7.3545e-06,7.3545e-06
671,35389,2019,5,PM 10,CAP,Y,Y,1,7.4708049,7.4708049
672,35389,2019,6,PM 2.5,CAP,N,Y,1,7.4708049,7.4708049
673,35389,2019,94,HCL,HAP,Y,N,2,0.619494,0.619494
674,43131,2019,175,PM,N,N,N,4,0.1028075,0.1028075
675,43131,2019,176,VOC,CAP,Y,Y,1,0.012245,0.012245
676,43131,2019,5,PM 10,CAP,Y,Y,1,0.1028075,0.1028075
677,43131,2019,6,PM 2.5,CAP,N,Y,1,0.1028075,0.1028075
678,34408,2019,1,NOX,CAP,Y,Y,1,0,0
679,34408,2019,175,PM,N,N,N,4,0,0
680,34408,2019,176,VOC,CAP,Y,Y,1,0,0
681,34408,2019,2,SO2,CAP,Y,Y,1,0,0
682,34408,2019,200,THAP,AD,N,N,5,0,0
683,34408,2019,3,CO,CAP,N,Y,1,0,0
684,34408,2019,5,PM 10,CAP,Y,Y,1,0,0
685,34408,2019,6,PM 2.5,CAP,N,Y,1,0,0
686,32249,2019,175,PM,N,N,N,4,2.9958994384,2.9958994384
687,32249,2019,5,PM 10,CAP,Y,Y,1,1.3292844377,1.3292844377
688,30347,2019,175,PM,N,N,N,4,0.7241279802,0.7241279802
689,30347,2019,5,PM 10,CAP,Y,Y,1,0.3468178632,0.3468178632
690,30347,2019,6,PM 2.5,CAP,N,Y,1,0.051884444,0.051884444
691,43865,2019,176,VOC,CAP,Y,Y,1,0,0
692,35880,2019,1,NOX,CAP,Y,Y,1,0,0
693,35880,2019,176,VOC,CAP,Y,Y,1,0,0
694,35880,2019,3,CO,CAP,N,Y,1,0,0
695,35880,2019,5,PM 10,CAP,Y,Y,1,0,0
696,35880,2019,6,PM 2.5,CAP,N,Y,1,0,0
697,41271,2019,1,NOX,CAP,Y,Y,1,1.569438,1.569438
698,41271,2019,176,VOC,CAP,Y,Y,1,0.020748,0.020748
699,41271,2019,2,SO2,CAP,Y,Y,1,0.001482,0.001482
700,41271,2019,3,CO,CAP,N,Y,1,0.366054,0.366054
701,41271,2019,5,PM 10,CAP,Y,Y,1,0.0559455,0.0559455
702,41271,2019,6,PM 2.5,CAP,N,Y,1,0.0559455,0.0559455
703,43938,2019,175,PM,N,N,N,4,0.0555,0.0555
704,43938,2019,5,PM 10,CAP,Y,Y,1,0.019,0.019
705,43938,2019,6,PM 2.5,CAP,N,Y,1,0.00125,0.00125
706,43922,2019,175,PM,N,N,N,4,0.000117222,0.000117222
707,43922,2019,5,PM 10,CAP,Y,Y,1,5.6016e-05,5.6016e-05
708,43922,2019,6,PM 2.5,CAP,N,Y,1,8.4606e-06,8.4606e-06
709,43923,2019,175,PM,N,N,N,4,0.207419857,0.207419857
710,43923,2019,5,PM 10,CAP,Y,Y,1,0.095909326,0.095909326
711,43923,2019,6,PM 2.5,CAP,N,Y,1,0.0139780011,0.0139780011
712,34021,2019,1,NOX,CAP,Y,Y,1,13.03163832,13.03163832
713,34021,2019,103,TCA,HAP,Y,N,2,0.06,0.06
714,34021,2019,112,MC,HAP,Y,N,2,1.13,1.13
715,34021,2019,146,PERC,HAP,Y,N,2,0.58,0.58
716,34021,2019,175,PM,N,N,N,4,8.652367,8.652367
717,34021,2019,176,VOC,CAP,Y,Y,1,17.246068,17.246068
718,34021,2019,179,TNMOC,N,Y,Y,4,46.3768025,46.3768025
719,34021,2019,2,SO2,CAP,Y,Y,1,23.2412936,23.2412936
720,34021,2019,202,TRS,N,Y,Y,4,1.88,1.88
721,34021,2019,3,CO,CAP,N,Y,1,37.352079,37.352079
722,34021,2019,5,PM 10,CAP,Y,Y,1,8.652367,8.652367
723,34021,2019,6,PM 2.5,CAP,N,Y,1,8.332367,8.332367
724,34021,2019,94,HCL,HAP,Y,N,2,1.67198425,1.67198425
725,34021,2019,95,HF,HAP,Y,N,2,0.81556865,0.81556865
726,34809,2019,175,PM,N,N,N,4,0.363,0.363
727,34809,2019,176,VOC,CAP,Y,Y,1,11.14,11.14
728,34809,2019,5,PM 10,CAP,Y,Y,1,0.363,0.363
729,43495,2019,1,NOX,CAP,Y,Y,1,0,0
730,34002,2019,1,NOX,CAP,Y,Y,1,3.4045,3.4045
731,34002,2019,102,CLMT,HAPV,N,N,3,0.110105,0.110105
732,34002,2019,138,PRPYO,HAPV,N,N,3,0.008587,0.008587
733,34002,2019,148,TOLU,HAPV,N,N,3,9.44e-05,9.44e-05
734,34002,2019,175,PM,N,N,N,4,0.0646855,0.0646855
735,34002,2019,176,VOC,CAP,Y,Y,1,26.92990748,26.92990748
736,34002,2019,177,NH3,N,N,Y,2,0.04636,0.04636
737,34002,2019,3,CO,CAP,N,Y,1,2.85978,2.85978
738,34002,2019,5,PM 10,CAP,Y,Y,1,0.273958,0.273958
739,34002,2019,6,PM 2.5,CAP,N,Y,1,0.273958,0.273958
740,34002,2019,7,ACRCD,HAPV,N,N,3,0.3916095,0.3916095
741,34002,2019,79,ETGYL,HAPV,N,N,3,0.2392565,0.2392565
742,34002,2019,8,ACRNT,HAPV,N,N,3,0,0
743,34002,2019,81,EO,HAPV,N,N,3,0.008587,0.008587
744,34002,2019,84,FORM,HAPV,N,N,3,0.259616,0.259616
745,34002,2019,94,HCL,HAP,Y,N,2,0.000300805,0.000300805
746,34002,2019,99,MTHOL,HAPV,N,N,3,1.158e-05,1.158e-05
747,34131,2019,175,PM,N,N,N,4,2.810732091,2.810732091
748,34131,2019,5,PM 10,CAP,Y,Y,1,1.214059389,1.214059389
749,34131,2019,6,PM 2.5,CAP,N,Y,1,0.646265534,0.646265534
750,31400,2019,1,NOX,CAP,Y,Y,1,0.2015,0.2015
751,31400,2019,165,XYLS,HAPV,N,N,3,0.24,0.24
752,31400,2019,175,PM,N,N,N,4,0.0300625,0.0300625
753,31400,2019,176,VOC,CAP,Y,Y,1,40.612525,40.612525
754,31400,2019,2,SO2,CAP,Y,Y,1,0.026,0.026
755,31400,2019,3,CO,CAP,N,Y,1,0.050375,0.050375
756,31400,2019,5,PM 10,CAP,Y,Y,1,0.0300625,0.0300625
757,31400,2019,74,EBENZ,HAPV,N,N,3,0,0
758,31400,2019,84,FORM,HAPV,N,N,3,0,0
759,43867,2019,1,NOX,CAP,Y,Y,1,1.44317,1.44317
760,43867,2019,176,VOC,CAP,Y,Y,1,0.16151,0.16151
761,43867,2019,3,CO,CAP,N,Y,1,0.77629,0.77629
762,43867,2019,5,PM 10,CAP,Y,Y,1,0.0521,0.0521
763,43867,2019,6,PM 2.5,CAP,N,Y,1,0.0521,0.0521
764,34685,2019,1,NOX,CAP,Y,Y,1,1516.1677319,1516.1677319
765,34685,2019,103,TCA,HAP,Y,N,2,0.3150208254,0.3150208254
766,34685,2019,112,MC,HAP,Y,N,2,2.2021181741,2.2021181741
767,34685,2019,146,PERC,HAP,Y,N,2,1.1307178519,1.1307178519
768,34685,2019,175,PM,N,N,N,4,187.0015016966,187.0015016966
769,34685,2019,176,VOC,CAP,Y,Y,1,500.3172867234,500.3172867234
770,34685,2019,177,NH3,N,N,Y,2,64.5670763625,64.5670763625
771,34685,2019,2,SO2,CAP,Y,Y,1,607.57501575,607.57501575
772,34685,2019,202,TRS,N,Y,Y,4,19.7718942884,19.7718942884
773,34685,2019,206,H2SO4,N,,N,4,0.2665825,0.2665825
774,34685,2019,3,CO,CAP,N,Y,1,1362.2116234,1362.2116234
775,34685,2019,32,CL,HAP,Y,N,2,0.003318302,0.003318302
